,Stu_Index,CardNo,Sex,Major,AccessCardNo,Acc_Index,Date,Address,Access,Describe
7742,1295,181295,女,18工业设计,20806394,1342081,2019/4/29 12:53,第六教学楼[进门],0,禁止通过-没有权限
7743,1295,181295,女,18工业设计,20806394,1342083,2019/4/29 12:53,第六教学楼[进门],0,禁止通过-没有权限
7744,1295,181295,女,18工业设计,20806394,1342082,2019/4/29 12:53,第六教学楼[进门],0,禁止通过-没有权限
7745,1295,181295,女,18工业设计,20806394,1342084,2019/4/29 12:54,第六教学楼[进门],0,禁止通过-没有权限
7746,1295,181295,女,18工业设计,20806394,1342085,2019/4/29 12:54,第六教学楼[进门],0,禁止通过-没有权限
7747,1296,181296,女,18工业设计,19616522,1333825,2019/4/7 13:37,第六教学楼[出门],1,允许通过
7748,1296,181296,女,18工业设计,19616522,1352191,2019/4/12 0:00,第六教学楼[出门],1,允许通过
7749,1296,181296,女,18工业设计,19616522,1352196,2019/4/12 22:09,第六教学楼[进门],1,允许通过
7750,1299,181299,女,18工业设计,18542202,1331447,2019/4/1 7:27,飞凤轩[出门],1,允许通过
7751,1299,181299,女,18工业设计,18542202,1334364,2019/4/1 19:00,飞凤轩[进门],1,允许通过
7752,1299,181299,女,18工业设计,18542202,1334576,2019/4/1 21:58,飞凤轩[进门],1,允许通过
7753,1299,181299,女,18工业设计,18542202,1334903,2019/4/5 10:21,飞凤轩[出门],1,允许通过
7754,1299,181299,女,18工业设计,18542202,1336894,2019/4/7 0:00,飞凤轩[出门],1,允许通过
7755,1299,181299,女,18工业设计,18542202,1339127,2019/4/3 18:19,飞凤轩[出门],1,允许通过
7756,1299,181299,女,18工业设计,18542202,1339900,2019/4/4 9:52,飞凤轩[进门],1,允许通过
7757,1299,181299,女,18工业设计,18542202,1341368,2019/4/2 15:49,飞凤轩[出门],1,允许通过
7758,1299,181299,女,18工业设计,18542202,1344499,2019/4/29 10:34,飞凤轩[进门],1,允许通过
7759,1299,181299,女,18工业设计,18542202,1345408,2019/4/30 8:52,飞凤轩[出门],1,允许通过
7760,1299,181299,女,18工业设计,18542202,1346014,2019/4/30 22:16,飞凤轩[出门],1,允许通过
7761,1299,181299,女,18工业设计,18542202,1346015,2019/4/30 22:16,飞凤轩[进门],1,允许通过
7762,1299,181299,女,18工业设计,18542202,1346141,2019/4/8 0:00,飞凤轩[出门],1,允许通过
7763,1299,181299,女,18工业设计,18542202,1348617,2019/4/9 18:15,飞凤轩[出门],1,允许通过
7764,1299,181299,女,18工业设计,18542202,1349605,2019/4/10 14:11,飞凤轩[出门],1,允许通过
7765,1299,181299,女,18工业设计,18542202,1350578,2019/4/11 9:58,飞凤轩[进门],1,允许通过
7766,1299,181299,女,18工业设计,18542202,1351373,2019/4/11 19:40,飞凤轩[出门],1,允许通过
7767,1299,181299,女,18工业设计,18542202,1354686,2019/4/13 12:23,飞凤轩[出门],1,允许通过
7768,1299,181299,女,18工业设计,18542202,1355387,2019/4/14 9:28,飞凤轩[出门],1,允许通过
7769,1299,181299,女,18工业设计,18542202,1355403,2019/4/14 9:38,飞凤轩[进门],1,允许通过
7770,1299,181299,女,18工业设计,18542202,1355531,2019/4/14 11:25,飞凤轩[进门],1,允许通过
7771,1299,181299,女,18工业设计,18542202,1358580,2019/4/16 11:12,飞凤轩[进门],1,允许通过
7772,1299,181299,女,18工业设计,18542202,1360456,2019/4/18 0:00,飞凤轩[进门],1,允许通过
7773,1299,181299,女,18工业设计,18542202,1366071,2019/4/21 18:48,飞凤轩[出门],1,允许通过
7774,1299,181299,女,18工业设计,18542202,1369476,2019/4/25 13:18,飞凤轩[进门],1,允许通过
7775,1299,181299,女,18工业设计,18542202,1373906,2019/4/27 9:32,飞凤轩[进门],1,允许通过
7776,1325,181325,男,18机械制造,19756410,1332817,2019/4/5 0:00,第六教学楼[进门],1,允许通过
7777,1325,181325,男,18机械制造,19756410,1347330,2019/4/8 21:24,第五教学楼[出门],1,允许通过
7778,1325,181325,男,18机械制造,19756410,1347331,2019/4/8 21:24,第五教学楼[进门],1,允许通过
7779,1325,181325,男,18机械制造,19756410,1368992,2019/4/24 0:00,第五教学楼[出门],1,允许通过
7780,1325,181325,男,18机械制造,19756410,1368994,2019/4/24 0:00,第五教学楼[进门],1,允许通过
7781,1325,181325,男,18机械制造,19756410,1368993,2019/4/24 0:00,第五教学楼[出门],1,允许通过
7782,1327,181327,男,18机械制造,19000858,1363617,2019/4/20 17:56,第六教学楼[出门],1,允许通过
7783,1328,181328,男,18机械制造,22012442,1347418,2019/4/8 21:25,第六教学楼[进门],1,允许通过
7784,1331,181331,男,18机械制造,20852634,1342360,2019/4/29 18:47,第六教学楼[进门],1,允许通过
7785,1331,181331,男,18机械制造,20852634,1342361,2019/4/29 18:47,第六教学楼[进门],1,允许通过
7786,1331,181331,男,18机械制造,20852634,1353724,2019/4/14 23:39,第六教学楼[进门],1,允许通过
7787,1331,181331,男,18机械制造,20852634,1353725,2019/4/14 23:39,第六教学楼[进门],1,允许通过
7788,1331,181331,男,18机械制造,20852634,1361017,2019/4/19 0:28,第六教学楼[出门],1,允许通过
7789,1332,181332,男,18机械制造,18762410,1341732,2019/4/29 6:31,第六教学楼[出门],1,允许通过
7790,1332,181332,男,18机械制造,18762410,1352285,2019/4/13 1:28,第六教学楼[进门],1,允许通过
7791,1332,181332,男,18机械制造,18762410,1363635,2019/4/20 18:08,第六教学楼[进门],1,允许通过
7792,1333,181333,男,18机械制造,21324074,1331956,2019/4/3 7:04,第五教学楼[出门],1,允许通过
7793,1334,181334,男,18机械制造,20834282,1351806,2019/4/12 9:19,第六教学楼[出门],1,允许通过
7794,1335,181335,男,18机械制造,19355354,1340639,2019/4/2 15:28,第六教学楼[进门],1,允许通过
7795,1335,181335,男,18机械制造,19355354,1343490,2019/4/30 21:30,第六教学楼[出门],1,允许通过
7796,1335,181335,男,18机械制造,19355354,1343531,2019/4/30 21:56,第六教学楼[进门],1,允许通过
7797,1335,181335,男,18机械制造,19355354,1343613,2019/4/30 23:29,第六教学楼[进门],1,允许通过
7798,1335,181335,男,18机械制造,19355354,1347410,2019/4/8 21:17,第六教学楼[进门],1,允许通过
7799,1335,181335,男,18机械制造,19355354,1352203,2019/4/12 22:17,第六教学楼[进门],1,允许通过
7800,1335,181335,男,18机械制造,19355354,1359466,2019/4/17 9:25,第六教学楼[进门],1,允许通过
7801,1335,181335,男,18机械制造,19355354,1359812,2019/4/17 0:00,第六教学楼[进门],1,允许通过
7802,1335,181335,男,18机械制造,19355354,1361975,2019/4/19 11:20,第六教学楼[出门],1,允许通过
7803,1335,181335,男,18机械制造,19355354,1370059,2019/4/26 9:25,第六教学楼[进门],1,允许通过
7804,1335,181335,男,18机械制造,19355354,1372323,2019/4/28 21:12,第六教学楼[进门],1,允许通过
7805,1336,181336,男,18机械制造,21601738,1369877,2019/4/25 20:47,第六教学楼[进门],1,允许通过
7806,1337,181337,男,18机械制造,19312170,1331912,2019/4/1 18:17,第五教学楼[进门],1,允许通过
7807,1338,181338,男,18机械制造,19226682,1331032,2019/4/1 0:00,第六教学楼[出门],1,允许通过
7808,1338,181338,男,18机械制造,19226682,1331088,2019/4/1 16:07,第六教学楼[出门],1,允许通过
7809,1338,181338,男,18机械制造,19226682,1340431,2019/4/4 21:36,第六教学楼[进门],1,允许通过
7810,1338,181338,男,18机械制造,19226682,1362384,2019/4/20 13:06,第六教学楼[进门],1,允许通过
7811,1338,181338,男,18机械制造,19226682,1367408,2019/4/23 8:45,第六教学楼[进门],1,允许通过
7812,1338,181338,男,18机械制造,19226682,1370090,2019/4/26 9:47,第六教学楼[进门],1,允许通过
7813,1339,181339,男,18机械制造,18924586,1332060,2019/4/1 20:25,第六教学楼[进门],1,允许通过
7814,1339,181339,男,18机械制造,18924586,1332492,2019/4/5 11:30,第六教学楼[出门],1,允许通过
7815,1339,181339,男,18机械制造,18924586,1332493,2019/4/5 11:30,第六教学楼[出门],1,允许通过
7816,1339,181339,男,18机械制造,18924586,1340223,2019/4/4 15:53,第六教学楼[进门],1,允许通过
7817,1339,181339,男,18机械制造,18924586,1340482,2019/4/4 22:14,第六教学楼[进门],1,允许通过
7818,1339,181339,男,18机械制造,18924586,1351841,2019/4/12 9:59,第六教学楼[进门],1,允许通过
7819,1339,181339,男,18机械制造,18924586,1359760,2019/4/17 18:01,第五教学楼[进门],1,允许通过
7820,1339,181339,男,18机械制造,18924586,1362040,2019/4/19 21:54,第六教学楼[进门],1,允许通过
7821,1339,181339,男,18机械制造,18924586,1362397,2019/4/20 13:18,第六教学楼[出门],1,允许通过
7822,1339,181339,男,18机械制造,18924586,1364330,2019/4/21 12:27,第六教学楼[进门],1,允许通过
7823,1343,181343,男,18机械制造,19312938,1331976,2019/4/1 19:15,第六教学楼[出门],1,允许通过
7824,1343,181343,男,18机械制造,19312938,1332083,2019/4/1 0:00,第六教学楼[进门],1,允许通过
7825,1343,181343,男,18机械制造,19312938,1332508,2019/4/5 11:38,第六教学楼[进门],1,允许通过
7826,1343,181343,男,18机械制造,19312938,1334116,2019/4/7 22:22,第六教学楼[出门],1,允许通过
7827,1343,181343,男,18机械制造,19312938,1334118,2019/4/7 22:25,第六教学楼[进门],1,允许通过
7828,1343,181343,男,18机械制造,19312938,1334322,2019/4/3 10:42,第六教学楼[出门],1,允许通过
7829,1343,181343,男,18机械制造,19312938,1343252,2019/4/30 18:06,第六教学楼[出门],1,允许通过
7830,1343,181343,男,18机械制造,19312938,1351032,2019/4/11 21:35,第六教学楼[出门],1,允许通过
7831,1343,181343,男,18机械制造,19312938,1352638,2019/4/13 18:13,第六教学楼[进门],1,允许通过
7832,1343,181343,男,18机械制造,19312938,1353359,2019/4/14 17:57,第六教学楼[出门],1,允许通过
7833,1343,181343,男,18机械制造,19312938,1353714,2019/4/14 23:15,第六教学楼[出门],1,允许通过
7834,1343,181343,男,18机械制造,19312938,1357367,2019/4/15 22:43,第六教学楼[出门],1,允许通过
7835,1343,181343,男,18机械制造,19312938,1357372,2019/4/15 22:48,第六教学楼[进门],1,允许通过
7836,1343,181343,男,18机械制造,19312938,1360022,2019/4/18 14:45,第六教学楼[出门],1,允许通过
7837,1343,181343,男,18机械制造,19312938,1364469,2019/4/21 14:49,第六教学楼[出门],1,允许通过
7838,1343,181343,男,18机械制造,19312938,1367414,2019/4/23 8:57,第六教学楼[出门],1,允许通过
7839,1343,181343,男,18机械制造,19312938,1370080,2019/4/26 9:37,第六教学楼[进门],1,允许通过
7840,1344,181344,男,18机械制造,19353498,1331033,2019/4/1 10:14,第六教学楼[出门],1,允许通过
7841,1344,181344,男,18机械制造,19353498,1330878,2019/4/1 15:26,第五教学楼[进门],1,允许通过
7842,1344,181344,男,18机械制造,19353498,1342042,2019/4/29 12:25,第六教学楼[进门],1,允许通过
7843,1344,181344,男,18机械制造,19353498,1342286,2019/4/29 0:00,第六教学楼[出门],1,允许通过
7844,1344,181344,男,18机械制造,19353498,1342970,2019/4/30 12:31,第六教学楼[进门],1,允许通过
7845,1344,181344,男,18机械制造,19353498,1347712,2019/4/9 0:00,第六教学楼[出门],1,允许通过
7846,1344,181344,男,18机械制造,19353498,1349841,2019/4/10 21:19,第六教学楼[进门],1,允许通过
7847,1344,181344,男,18机械制造,19353498,1351968,2019/4/12 15:21,第五教学楼[出门],1,允许通过
7848,1344,181344,男,18机械制造,19353498,1352092,2019/4/12 20:50,第六教学楼[进门],1,允许通过
7849,1344,181344,男,18机械制造,19353498,1353384,2019/4/14 18:16,第六教学楼[进门],1,允许通过
7850,1344,181344,男,18机械制造,19353498,1357343,2019/4/15 22:20,第六教学楼[出门],1,允许通过
7851,1344,181344,男,18机械制造,19353498,1360880,2019/4/18 21:22,第六教学楼[进门],1,允许通过
7852,1344,181344,男,18机械制造,19353498,1360881,2019/4/18 21:22,第六教学楼[进门],1,允许通过
7853,1344,181344,男,18机械制造,19353498,1363653,2019/4/20 18:18,第六教学楼[进门],1,允许通过
7854,1345,181345,男,18机械制造,19609402,1342102,2019/4/29 13:12,第六教学楼[出门],1,允许通过
7855,1345,181345,男,18机械制造,19609402,1343047,2019/4/30 13:43,第六教学楼[进门],1,允许通过
7856,1345,181345,男,18机械制造,19609402,1361952,2019/4/19 21:54,第五教学楼[出门],1,允许通过
7857,1345,181345,男,18机械制造,19609402,1364580,2019/4/21 17:11,第六教学楼[出门],1,允许通过
7858,1345,181345,男,18机械制造,19609402,1364612,2019/4/21 17:40,第六教学楼[进门],1,允许通过
7859,1345,181345,男,18机械制造,19609402,1371997,2019/4/28 14:51,第六教学楼[出门],1,允许通过
7860,1345,181345,男,18机械制造,19609402,1372159,2019/4/28 18:21,第六教学楼[进门],1,允许通过
7861,1346,181346,男,18机械制造,20349546,1331910,2019/4/1 17:57,第五教学楼[出门],1,允许通过
7862,1346,181346,男,18机械制造,20349546,1331909,2019/4/1 17:57,第五教学楼[出门],1,允许通过
7863,1346,181346,男,18机械制造,20349546,1332259,2019/4/5 1:02,第六教学楼[出门],1,允许通过
7864,1346,181346,男,18机械制造,20349546,1333535,2019/4/7 6:30,第六教学楼[进门],1,允许通过
7865,1346,181346,男,18机械制造,20349546,1370122,2019/4/26 10:43,第六教学楼[出门],1,允许通过
7866,1349,181349,男,18机械制造,21653562,1369058,2019/4/25 0:28,第六教学楼[进门],1,允许通过
7867,1350,181350,男,18机械制造,18725034,1351215,2019/4/12 8:51,第六教学楼[出门],1,允许通过
7868,1350,181350,男,18机械制造,18725034,1351842,2019/4/12 0:00,第六教学楼[出门],1,允许通过
7869,1350,181350,男,18机械制造,18725034,1351843,2019/4/12 0:00,第六教学楼[出门],1,允许通过
7870,1350,181350,男,18机械制造,18725034,1360877,2019/4/18 21:19,第六教学楼[进门],1,允许通过
7871,1350,181350,男,18机械制造,18725034,1370993,2019/4/26 20:17,第六教学楼[出门],1,允许通过
7872,1352,181352,男,18机械制造,20209002,1367190,2019/4/22 21:22,第六教学楼[进门],1,允许通过
7873,1353,181353,男,18机械制造,20108554,1334175,2019/4/7 23:39,第六教学楼[进门],1,允许通过
7874,1353,181353,男,18机械制造,20108554,1340521,2019/4/4 0:00,第六教学楼[进门],1,允许通过
7875,1353,181353,男,18机械制造,20108554,1341696,2019/4/29 0:00,第六教学楼[进门],1,允许通过
7876,1353,181353,男,18机械制造,20108554,1352962,2019/4/14 0:00,第六教学楼[进门],1,允许通过
7877,1353,181353,男,18机械制造,20108554,1362147,2019/4/19 23:44,第六教学楼[进门],1,允许通过
7878,1353,181353,男,18机械制造,20108554,1369029,2019/4/24 22:59,第六教学楼[进门],1,允许通过
7879,1353,181353,男,18机械制造,20108554,1371164,2019/4/27 0:00,第六教学楼[进门],1,允许通过
7880,1354,181354,男,18机械制造,23947242,1331950,2019/4/7 16:54,第五教学楼[出门],1,允许通过
7881,1354,181354,男,18机械制造,23947242,1361959,2019/4/20 10:39,第五教学楼[进门],1,允许通过
7882,1355,181355,男,18机械制造,19204378,1331911,2019/4/1 17:57,第五教学楼[出门],1,允许通过
7883,1355,181355,男,18机械制造,19204378,1341440,2019/4/30 17:21,第五教学楼[出门],1,允许通过
7884,1356,181356,男,18机械制造,20356234,1331944,2019/4/7 8:16,第五教学楼[进门],1,允许通过
7885,1356,181356,男,18机械制造,20356234,1343319,2019/4/30 18:49,第六教学楼[进门],1,允许通过
7886,1356,181356,男,18机械制造,20356234,1343367,2019/4/30 19:20,第六教学楼[出门],1,允许通过
7887,1356,181356,男,18机械制造,20356234,1370888,2019/4/26 0:00,第五教学楼[出门],1,允许通过
7888,1359,181359,男,18机械制造,20102874,1360982,2019/4/18 0:00,第六教学楼[进门],1,允许通过
7889,1362,181362,男,18机械制造,18964298,1352278,2019/4/13 0:00,第六教学楼[进门],1,允许通过
7890,1374,181374,男,18机械制造,20850746,1347221,2019/4/8 16:12,第六教学楼[进门],1,允许通过
7891,1374,181374,男,18机械制造,20850746,1357398,2019/4/15 0:00,第六教学楼[出门],1,允许通过
7892,1374,181374,男,18机械制造,20850746,1371732,2019/4/27 23:51,第六教学楼[进门],1,允许通过
7893,1378,181378,男,18机械制造,20529482,1343363,2019/4/30 19:17,第六教学楼[进门],1,允许通过
7894,1378,181378,男,18机械制造,20529482,1349883,2019/4/10 21:47,第六教学楼[进门],1,允许通过
7895,1378,181378,男,18机械制造,20529482,1353418,2019/4/14 18:39,第六教学楼[进门],1,允许通过
7896,1378,181378,男,18机械制造,20529482,1357220,2019/4/15 20:10,第六教学楼[进门],1,允许通过
7897,1378,181378,男,18机械制造,20529482,1359813,2019/4/17 22:06,第六教学楼[进门],1,允许通过
7898,1378,181378,男,18机械制造,20529482,1363695,2019/4/20 18:52,第六教学楼[进门],1,允许通过
7899,1378,181378,男,18机械制造,20529482,1364662,2019/4/21 20:48,第六教学楼[进门],1,允许通过
7900,1378,181378,男,18机械制造,20529482,1371022,2019/4/26 20:46,第六教学楼[进门],1,允许通过
7901,1384,181384,男,18机械制造,19804634,1332146,2019/4/1 0:00,第六教学楼[进门],1,允许通过
7902,1384,181384,男,18机械制造,19804634,1362153,2019/4/19 23:48,第六教学楼[进门],1,允许通过
7903,1403,181403,男,18机械制造,19213018,1343538,2019/4/30 0:00,第六教学楼[进门],1,允许通过
7904,1404,181404,男,18机械制造,18850106,1333074,2019/4/5 23:23,第六教学楼[出门],1,允许通过
7905,1404,181404,男,18机械制造,18850106,1333079,2019/4/5 23:28,第六教学楼[进门],1,允许通过
7906,1404,181404,男,18机械制造,18850106,1334146,2019/4/7 22:55,第六教学楼[进门],1,允许通过
7907,1404,181404,男,18机械制造,18850106,1343350,2019/4/30 19:08,第六教学楼[出门],1,允许通过
7908,1404,181404,男,18机械制造,18850106,1343382,2019/4/30 19:36,第六教学楼[进门],1,允许通过
7909,1404,181404,男,18机械制造,18850106,1343385,2019/4/30 19:37,第六教学楼[出门],1,允许通过
7910,1404,181404,男,18机械制造,18850106,1343388,2019/4/30 19:40,第六教学楼[进门],1,允许通过
7911,1404,181404,男,18机械制造,18850106,1353691,2019/4/14 22:48,第六教学楼[进门],1,允许通过
7912,1406,181406,男,18机械制造,20928970,1342974,2019/4/30 12:33,第六教学楼[进门],1,允许通过
7913,1407,181407,男,18机械制造,19923658,1372178,2019/4/28 18:36,第六教学楼[进门],1,允许通过
7914,1407,181407,男,18机械制造,19923658,1372179,2019/4/28 18:37,第六教学楼[进门],1,允许通过
7915,1409,181409,男,18机械制造,21926730,1340380,2019/4/2 6:38,第五教学楼[进门],1,允许通过
7916,1409,181409,男,18机械制造,21926730,1347866,2019/4/10 6:38,第六教学楼[出门],1,允许通过
7917,1413,181413,男,18机械制造,20514378,1332852,2019/4/5 18:32,第六教学楼[进门],1,允许通过
7918,1413,181413,男,18机械制造,20514378,1333690,2019/4/7 11:31,第六教学楼[出门],1,允许通过
7919,1413,181413,男,18机械制造,20514378,1342578,2019/4/29 22:04,第六教学楼[进门],1,允许通过
7920,1413,181413,男,18机械制造,20514378,1342999,2019/4/30 12:48,第六教学楼[进门],1,允许通过
7921,1413,181413,男,18机械制造,20514378,1352665,2019/4/13 18:27,第六教学楼[进门],1,允许通过
7922,1413,181413,男,18机械制造,20514378,1360019,2019/4/18 14:41,第六教学楼[进门],1,允许通过
7923,1413,181413,男,18机械制造,20514378,1363666,2019/4/20 18:29,第六教学楼[出门],1,允许通过
7924,1413,181413,男,18机械制造,20514378,1364150,2019/4/21 0:00,第六教学楼[出门],1,允许通过
7925,1413,181413,男,18机械制造,20514378,1364158,2019/4/21 10:05,第六教学楼[进门],1,允许通过
7926,1413,181413,男,18机械制造,20514378,1364331,2019/4/21 12:28,第六教学楼[进门],1,允许通过
7927,1413,181413,男,18机械制造,20514378,1364356,2019/4/21 12:39,第六教学楼[出门],1,允许通过
7928,1413,181413,男,18机械制造,20514378,1367510,2019/4/23 21:21,第六教学楼[进门],1,允许通过
7929,1413,181413,男,18机械制造,20514378,1371940,2019/4/28 11:35,第六教学楼[出门],1,允许通过
7930,1416,181416,男,18机械制造,19747658,1371231,2019/4/27 7:58,第六教学楼[出门],1,允许通过
7931,1416,181416,男,18机械制造,19747658,1371232,2019/4/27 8:00,第六教学楼[进门],1,允许通过
7932,1416,181416,男,18机械制造,19747658,1371234,2019/4/27 8:02,第六教学楼[出门],1,允许通过
7933,1417,181417,男,18机械制造,20159946,1342472,2019/4/29 20:16,第六教学楼[进门],1,允许通过
7934,1417,181417,男,18机械制造,20159946,1342475,2019/4/29 20:18,第六教学楼[出门],1,允许通过
7935,1417,181417,男,18机械制造,20159946,1349933,2019/4/10 22:36,第六教学楼[进门],1,允许通过
7936,1417,181417,男,18机械制造,20159946,1361122,2019/4/19 10:15,第六教学楼[进门],1,允许通过
7937,1417,181417,男,18机械制造,20159946,1362073,2019/4/19 22:25,第六教学楼[进门],1,允许通过
7938,1417,181417,男,18机械制造,20159946,1371172,2019/4/27 0:24,第六教学楼[进门],1,允许通过
7939,1419,181419,男,18机械制造,18919370,1334094,2019/4/7 21:54,第六教学楼[进门],1,允许通过
7940,1419,181419,男,18机械制造,18919370,1341597,2019/4/2 21:57,第六教学楼[进门],1,允许通过
7941,1421,181421,男,18机械制造,19840778,1352671,2019/4/13 18:33,第六教学楼[进门],1,允许通过
7942,1421,181421,男,18机械制造,19840778,1364694,2019/4/21 21:43,第六教学楼[进门],1,允许通过
7943,1421,181421,男,18机械制造,19840778,1365006,2019/4/22 0:00,第六教学楼[出门],1,允许通过
7944,1424,181424,男,18机械制造,21109978,1361087,2019/4/19 9:34,第六教学楼[进门],1,允许通过
7945,1424,181424,男,18机械制造,21109978,1361088,2019/4/19 9:34,第六教学楼[进门],1,允许通过
7946,1424,181424,男,18机械制造,21109978,1363557,2019/4/20 16:54,第六教学楼[进门],1,允许通过
7947,1429,181429,男,18机械制造,19043866,1333659,2019/4/7 10:24,第六教学楼[进门],1,允许通过
7948,1429,181429,男,18机械制造,19043866,1342815,2019/4/30 10:27,第六教学楼[进门],1,允许通过
7949,1429,181429,男,18机械制造,19043866,1362392,2019/4/20 0:00,第六教学楼[进门],1,允许通过
7950,1432,181432,男,18机械制造,19705610,1330959,2019/4/1 0:00,第六教学楼[出门],1,允许通过
7951,1432,181432,男,18机械制造,19705610,1332071,2019/4/1 20:44,第六教学楼[出门],1,允许通过
7952,1432,181432,男,18机械制造,19705610,1332175,2019/4/1 22:33,第六教学楼[进门],1,允许通过
7953,1432,181432,男,18机械制造,19705610,1333922,2019/4/7 16:53,第六教学楼[进门],1,允许通过
7954,1432,181432,男,18机械制造,19705610,1334090,2019/4/7 21:50,第六教学楼[进门],1,允许通过
7955,1432,181432,男,18机械制造,19705610,1334241,2019/4/3 8:46,第六教学楼[出门],1,允许通过
7956,1432,181432,男,18机械制造,19705610,1334244,2019/4/3 8:49,第六教学楼[进门],1,允许通过
7957,1432,181432,男,18机械制造,19705610,1341876,2019/4/29 9:35,第六教学楼[出门],1,允许通过
7958,1432,181432,男,18机械制造,19705610,1341883,2019/4/29 9:41,第六教学楼[进门],1,允许通过
7959,1432,181432,男,18机械制造,19705610,1342252,2019/4/29 17:31,第六教学楼[出门],1,允许通过
7960,1432,181432,男,18机械制造,19705610,1342753,2019/4/30 8:59,第六教学楼[出门],1,允许通过
7961,1432,181432,男,18机械制造,19705610,1342758,2019/4/30 9:02,第六教学楼[进门],1,允许通过
7962,1432,181432,男,18机械制造,19705610,1343176,2019/4/30 16:59,第六教学楼[进门],1,允许通过
7963,1432,181432,男,18机械制造,19705610,1343533,2019/4/30 21:58,第六教学楼[进门],1,允许通过
7964,1432,181432,男,18机械制造,19705610,1347503,2019/4/8 22:43,第六教学楼[进门],1,允许通过
7965,1432,181432,男,18机械制造,19705610,1349409,2019/4/10 9:43,第六教学楼[出门],1,允许通过
7966,1432,181432,男,18机械制造,19705610,1352980,2019/4/14 1:36,第六教学楼[进门],1,允许通过
7967,1432,181432,男,18机械制造,19705610,1356986,2019/4/15 0:00,第六教学楼[出门],1,允许通过
7968,1432,181432,男,18机械制造,19705610,1357753,2019/4/16 22:35,第六教学楼[进门],1,允许通过
7969,1432,181432,男,18机械制造,19705610,1357836,2019/4/17 8:20,第六教学楼[进门],1,允许通过
7970,1432,181432,男,18机械制造,19705610,1359476,2019/4/17 9:46,第六教学楼[出门],1,允许通过
7971,1432,181432,男,18机械制造,19705610,1360912,2019/4/18 21:57,第六教学楼[进门],1,允许通过
7972,1432,181432,男,18机械制造,19705610,1361104,2019/4/19 9:48,第六教学楼[出门],1,允许通过
7973,1432,181432,男,18机械制造,19705610,1362240,2019/4/20 11:27,第六教学楼[出门],1,允许通过
7974,1432,181432,男,18机械制造,19705610,1362255,2019/4/20 11:32,第六教学楼[进门],1,允许通过
7975,1432,181432,男,18机械制造,19705610,1363716,2019/4/20 0:00,第六教学楼[出门],1,允许通过
7976,1432,181432,男,18机械制造,19705610,1363723,2019/4/20 19:14,第六教学楼[进门],1,允许通过
7977,1432,181432,男,18机械制造,19705610,1364121,2019/4/21 9:27,第六教学楼[出门],1,允许通过
7978,1432,181432,男,18机械制造,19705610,1364125,2019/4/21 9:30,第六教学楼[进门],1,允许通过
7979,1432,181432,男,18机械制造,19705610,1364487,2019/4/21 15:20,第六教学楼[出门],1,允许通过
7980,1432,181432,男,18机械制造,19705610,1370091,2019/4/26 9:47,第六教学楼[出门],1,允许通过
7981,1439,181439,男,18机械制造,20802010,1342388,2019/4/29 19:08,第六教学楼[进门],1,允许通过
7982,1439,181439,男,18机械制造,20802010,1342389,2019/4/29 19:08,第六教学楼[进门],1,允许通过
7983,1441,181441,男,18机械制造,18912522,1350895,2019/4/11 21:06,第五教学楼[出门],1,允许通过
7984,1441,181441,男,18机械制造,18912522,1351035,2019/4/11 21:36,第六教学楼[进门],1,允许通过
7985,1441,181441,男,18机械制造,18912522,1360937,2019/4/18 22:18,第六教学楼[出门],1,允许通过
7986,1442,181442,男,18机械制造,20626026,1338682,2019/4/5 7:13,第七教学楼[进门],0,禁止通过-没有权限
7987,1442,181442,男,18机械制造,20626026,1338683,2019/4/5 7:13,第七教学楼[进门],0,禁止通过-没有权限
7988,1442,181442,男,18机械制造,20626026,1352299,2019/4/13 6:03,第六教学楼[出门],1,允许通过
7989,1444,181444,男,18机械制造,18963962,1353365,2019/4/14 18:02,第六教学楼[进门],1,允许通过
7990,1444,181444,男,18机械制造,18963962,1357472,2019/4/16 6:43,第六教学楼[出门],1,允许通过
7991,1444,181444,男,18机械制造,18963962,1359783,2019/4/18 0:00,第五教学楼[进门],1,允许通过
7992,1445,181445,男,18机械制造,20449466,1341982,2019/4/29 11:48,第六教学楼[进门],1,允许通过
7993,1445,181445,男,18机械制造,20449466,1343441,2019/4/30 20:37,第六教学楼[进门],1,允许通过
7994,1445,181445,男,18机械制造,20449466,1351828,2019/4/12 9:45,第六教学楼[出门],1,允许通过
7995,1445,181445,男,18机械制造,20449466,1351835,2019/4/12 9:52,第六教学楼[出门],1,允许通过
7996,1445,181445,男,18机械制造,20449466,1352031,2019/4/12 14:44,第六教学楼[出门],1,允许通过
7997,1445,181445,男,18机械制造,20449466,1353545,2019/4/14 20:19,第六教学楼[进门],1,允许通过
7998,1445,181445,男,18机械制造,20449466,1357759,2019/4/16 22:42,第六教学楼[出门],1,允许通过
7999,1445,181445,男,18机械制造,20449466,1357761,2019/4/16 22:43,第六教学楼[进门],1,允许通过
8000,1445,181445,男,18机械制造,20449466,1360847,2019/4/18 20:59,第六教学楼[进门],1,允许通过
8001,1445,181445,男,18机械制造,20449466,1361101,2019/4/19 9:46,第六教学楼[进门],1,允许通过
8002,1445,181445,男,18机械制造,20449466,1361105,2019/4/19 9:49,第六教学楼[出门],1,允许通过
8003,1445,181445,男,18机械制造,20449466,1361964,2019/4/19 0:00,第六教学楼[进门],1,允许通过
