Index,AccessCardNo,Date,Address,Access,Describe
1358367,12534706,2019/4/15 22:41,飞凤轩[进门],1,允许通过
1357366,21857588,2019/4/15 22:41,第六教学楼[出门],1,允许通过
1358368,17260359,2019/4/15 22:43,飞凤轩[进门],1,允许通过
1357367,19312938,2019/4/15 22:43,第六教学楼[出门],1,允许通过
1357368,21857588,2019/4/15 22:43,第六教学楼[进门],1,允许通过
1358369,25146530,2019/4/15 22:44,飞凤轩[出门],1,允许通过
1358370,8510898,2019/4/15 22:44,飞凤轩[进门],1,允许通过
1358371,25146530,2019/4/15 22:44,飞凤轩[进门],1,允许通过
1357369,19650772,2019/4/15 22:45,第六教学楼[进门],1,允许通过
1358372,24060523,2019/4/15 22:45,飞凤轩[进门],1,允许通过
1357370,19848490,2019/4/15 22:47,第六教学楼[出门],1,允许通过
1357371,21147274,2019/4/15 22:47,第六教学楼[进门],1,允许通过
1358373,19523738,2019/4/15 22:47,飞凤轩[进门],1,允许通过
1357372,19312938,2019/4/15 22:48,第六教学楼[进门],1,允许通过
1357373,16254660,2019/4/15 22:48,第六教学楼[进门],1,允许通过
1357374,21147274,2019/4/15 22:49,第六教学楼[进门],1,允许通过
1358374,21402010,2019/4/15 22:50,飞凤轩[进门],1,允许通过
1358375,14118906,2019/4/15 22:50,飞凤轩[进门],1,允许通过
1357375,1928603,2019/4/15 22:51,第六教学楼[进门],1,允许通过
1358376,17860101,2019/4/15 22:52,飞凤轩[出门],1,允许通过
1359238,433095,2019/4/15 22:52,青鸾苑[进门],1,允许通过
1358377,738235,2019/4/15 22:52,飞凤轩[进门],1,允许通过
1357376,20920746,2019/4/15 22:53,第六教学楼[出门],1,允许通过
1358378,361570,2019/4/15 22:53,飞凤轩[进门],0,禁止通过-没有权限
1359239,16559879,2019/4/15 22:54,青鸾苑[进门],1,允许通过
1358379,1402971,2019/4/15 22:54,飞凤轩[出门],1,允许通过
1357377,20920746,2019/4/15 22:54,第六教学楼[进门],1,允许通过
1357378,21006842,2019/4/15 22:54,第六教学楼[进门],1,允许通过
1357379,2110962,2019/4/15 22:55,第六教学楼[出门],1,允许通过
1358380,17604021,2019/4/15 22:55,飞凤轩[进门],1,允许通过
1359240,16562071,2019/4/15 22:55,青鸾苑[进门],1,允许通过
1359241,16562071,2019/4/15 22:57,青鸾苑[出门],1,允许通过
1357380,1336027,2019/4/15 22:57,第六教学楼[出门],1,允许通过
1357381,1336027,2019/4/15 22:58,第六教学楼[进门],1,允许通过
1357383,4021300,2019/4/15 22:59,第六教学楼[出门],1,允许通过
1357382,4021300,2019/4/15 22:59,第六教学楼[出门],1,允许通过
1358381,555526,2019/4/15 22:59,飞凤轩[出门],1,允许通过
1357384,19726141,2019/4/15 22:59,第六教学楼[出门],1,允许通过
1357386,8056305,2019/4/15 23:00,第六教学楼[进门],0,禁止通过-没有权限
1357385,8056305,2019/4/15 23:00,第六教学楼[进门],0,禁止通过-没有权限
1357387,8056305,2019/4/15 23:00,第六教学楼[进门],0,禁止通过-没有权限
1357389,8056305,2019/4/15 23:00,第六教学楼[进门],0,禁止通过-没有权限
1357388,8056305,2019/4/15 23:00,第六教学楼[进门],0,禁止通过-没有权限
1357391,19128394,2019/4/15 23:00,第六教学楼[进门],1,允许通过
1357390,19128394,2019/4/15 23:00,第六教学楼[进门],1,允许通过
1357392,20105445,2019/4/15 23:00,第六教学楼[进门],1,允许通过
1358382,17106069,2019/4/15 23:00,飞凤轩[出门],1,允许通过
1358383,534182,2019/4/15 0:00,飞凤轩[进门],1,允许通过
1357393,19726141,2019/4/15 0:00,第六教学楼[进门],1,允许通过
1357394,3662720,2019/4/15 23:01,第六教学楼[出门],1,允许通过
1357395,2110962,2019/4/15 0:00,第六教学楼[进门],1,允许通过
1357396,18913546,2019/4/15 23:02,第六教学楼[出门],1,允许通过
1358384,1612603,2019/4/15 0:00,飞凤轩[进门],1,允许通过
1357397,20105445,2019/4/15 0:00,第六教学楼[出门],1,允许通过
1357398,20850746,2019/4/15 0:00,第六教学楼[出门],1,允许通过
1357399,19948800,2019/4/15 0:00,第六教学楼[进门],1,允许通过
1357400,23263946,2019/4/15 23:05,第六教学楼[进门],1,允许通过
1357401,1336027,2019/4/15 23:06,第六教学楼[出门],1,允许通过
1357402,12215323,2019/4/15 0:00,第六教学楼[进门],1,允许通过
1357403,12215323,2019/4/15 0:00,第六教学楼[进门],1,允许通过
1358385,24761595,2019/4/15 0:00,飞凤轩[进门],1,允许通过
1359242,6324683,2019/4/15 0:00,青鸾苑[出门],1,允许通过
1357404,15339268,2019/4/15 23:10,第六教学楼[出门],1,允许通过
1357405,1532256,2019/4/15 23:11,第六教学楼[进门],1,允许通过
1359243,6139588,2019/4/15 0:00,青鸾苑[出门],1,允许通过
1358386,738235,2019/4/15 23:13,飞凤轩[出门],1,允许通过
1357406,7110939,2019/4/15 23:14,第六教学楼[进门],1,允许通过
1358387,11642752,2019/4/15 23:14,飞凤轩[出门],1,允许通过
1358388,738235,2019/4/15 23:14,飞凤轩[进门],1,允许通过
1357407,15339268,2019/4/15 23:15,第六教学楼[进门],1,允许通过
1357408,19848490,2019/4/15 23:16,第六教学楼[进门],1,允许通过
1358389,18506026,2019/4/15 23:16,飞凤轩[出门],1,允许通过
1357409,15918379,2019/4/15 23:16,第六教学楼[进门],1,允许通过
1358390,19001306,2019/4/15 23:17,飞凤轩[进门],1,允许通过
1359244,8064740,2019/4/15 23:17,青鸾苑[进门],1,允许通过
1359245,2705591,2019/4/15 23:18,青鸾苑[进门],1,允许通过
1357410,19753248,2019/4/15 23:19,第六教学楼[进门],1,允许通过
1357411,13432160,2019/4/15 23:19,第六教学楼[出门],1,允许通过
1358391,17653349,2019/4/15 23:23,飞凤轩[进门],1,允许通过
1357412,4021300,2019/4/15 23:26,第六教学楼[进门],1,允许通过
1358392,1402971,2019/4/15 23:27,飞凤轩[出门],1,允许通过
1357413,11819104,2019/4/15 23:27,第六教学楼[进门],1,允许通过
1357414,8232821,2019/4/15 23:29,第六教学楼[进门],1,允许通过
1357415,11819104,2019/4/15 23:33,第六教学楼[出门],1,允许通过
1357416,11819104,2019/4/15 23:35,第六教学楼[进门],1,允许通过
1358393,19435482,2019/4/15 23:38,飞凤轩[进门],1,允许通过
1357417,22729090,2019/4/15 23:43,第六教学楼[进门],1,允许通过
1358394,19128810,2019/4/15 23:44,飞凤轩[出门],1,允许通过
1357418,1706155,2019/4/15 23:46,第六教学楼[出门],1,允许通过
1358395,651654,2019/4/15 23:48,飞凤轩[进门],1,允许通过
1357419,20429546,2019/4/15 23:49,第六教学楼[进门],1,允许通过
1358396,5851090,2019/4/15 23:49,飞凤轩[出门],1,允许通过
1357420,20035191,2019/4/15 23:50,第六教学楼[出门],1,允许通过
1357421,19726141,2019/4/15 23:51,第六教学楼[出门],1,允许通过
1357422,226368,2019/4/15 23:51,第六教学楼[进门],1,允许通过
1357423,14040448,2019/4/15 23:53,第六教学楼[出门],1,允许通过
1357424,12749408,2019/4/15 23:56,第六教学楼[进门],1,允许通过
1358397,20850228,2019/4/15 23:57,飞凤轩[进门],1,允许通过
1357425,17233682,2019/4/16 0:01,第六教学楼[出门],1,允许通过
1358398,20850228,2019/4/16 0:02,飞凤轩[出门],1,允许通过
1358399,14339044,2019/4/16 0:04,飞凤轩[进门],1,允许通过
1358400,21245194,2019/4/16 0:00,飞凤轩[进门],1,允许通过
1357426,17726999,2019/4/16 0:07,第六教学楼[进门],1,允许通过
1357427,24443163,2019/4/16 0:17,第六教学楼[进门],1,允许通过
1357428,1906762,2019/4/16 0:17,第六教学楼[进门],1,允许通过
1358401,224662,2019/4/16 0:18,飞凤轩[进门],1,允许通过
1357429,13514096,2019/4/16 0:19,第六教学楼[进门],1,允许通过
1357430,1906762,2019/4/16 0:23,第六教学楼[出门],1,允许通过
1357131,1906762,2019/4/16 0:26,第五教学楼[出门],1,允许通过
1358402,17702597,2019/4/16 0:27,飞凤轩[出门],1,允许通过
1358403,20850228,2019/4/16 0:32,飞凤轩[进门],1,允许通过
1358404,20850228,2019/4/16 0:32,飞凤轩[出门],1,允许通过
1358405,20850228,2019/4/16 0:33,飞凤轩[进门],1,允许通过
1358406,19128810,2019/4/16 0:34,飞凤轩[进门],1,允许通过
1358407,19252890,2019/4/16 0:36,飞凤轩[进门],1,允许通过
1357432,1706155,2019/4/16 0:37,第六教学楼[进门],1,允许通过
1357431,1706155,2019/4/16 0:37,第六教学楼[进门],1,允许通过
1357433,3662720,2019/4/16 0:40,第六教学楼[进门],1,允许通过
1358408,654688,2019/4/16 0:43,飞凤轩[出门],1,允许通过
1357434,14040448,2019/4/16 0:47,第六教学楼[进门],1,允许通过
1358410,19046138,2019/4/16 0:47,飞凤轩[出门],1,允许通过
1358409,19046138,2019/4/16 0:47,飞凤轩[出门],1,允许通过
1357435,16009815,2019/4/16 0:52,第六教学楼[进门],0,禁止通过-没有权限
1357436,16009815,2019/4/16 0:52,第六教学楼[进门],0,禁止通过-没有权限
1357437,5833892,2019/4/16 0:54,第六教学楼[进门],1,允许通过
1359246,6310108,2019/4/16 0:55,青鸾苑[出门],1,允许通过
1358411,23337280,2019/4/16 0:58,飞凤轩[进门],1,允许通过
1359247,20850228,2019/4/16 0:59,青鸾苑[进门],1,允许通过
1357438,15138818,2019/4/16 0:59,第六教学楼[进门],1,允许通过
1358412,5851090,2019/4/16 0:00,飞凤轩[进门],1,允许通过
1358413,14244949,2019/4/16 1:14,飞凤轩[进门],0,禁止通过-没有权限
1358414,20835012,2019/4/16 1:14,飞凤轩[进门],1,允许通过
1357439,10929184,2019/4/16 1:19,第六教学楼[进门],1,允许通过
1358415,436790,2019/4/16 1:24,飞凤轩[进门],1,允许通过
1359248,20850228,2019/4/16 1:25,青鸾苑[出门],1,允许通过
1357440,13432160,2019/4/16 1:30,第六教学楼[出门],1,允许通过
1357441,20035191,2019/4/16 1:38,第六教学楼[进门],1,允许通过
1358416,5363367,2019/4/16 1:43,飞凤轩[出门],1,允许通过
1357442,18913546,2019/4/16 1:45,第六教学楼[进门],1,允许通过
1357443,17233682,2019/4/16 1:54,第六教学楼[进门],1,允许通过
1358417,210694,2019/4/16 0:00,飞凤轩[出门],1,允许通过
1357444,10929184,2019/4/16 2:11,第六教学楼[出门],1,允许通过
1357445,10929184,2019/4/16 4:00,第六教学楼[进门],1,允许通过
1358418,21011911,2019/4/16 4:59,飞凤轩[进门],1,允许通过
1357446,15363220,2019/4/16 5:38,第六教学楼[出门],1,允许通过
1357447,15363220,2019/4/16 5:40,第六教学楼[进门],1,允许通过
1357448,1532256,2019/4/16 5:47,第六教学楼[出门],1,允许通过
1357449,15363220,2019/4/16 5:48,第六教学楼[出门],1,允许通过
1357450,4807634,2019/4/16 5:51,第六教学楼[出门],1,允许通过
1357451,5833892,2019/4/16 6:14,第六教学楼[出门],1,允许通过
1357452,2405010,2019/4/16 6:15,第六教学楼[出门],1,允许通过
1357453,16857301,2019/4/16 6:18,第六教学楼[出门],1,允许通过
1357454,17705794,2019/4/16 6:20,第六教学楼[出门],1,允许通过
1357455,21457578,2019/4/16 6:22,第六教学楼[出门],1,允许通过
1357456,5833892,2019/4/16 6:25,第六教学楼[进门],1,允许通过
1357457,3364896,2019/4/16 6:27,第六教学楼[出门],1,允许通过
1358419,20523226,2019/4/16 6:28,飞凤轩[出门],1,允许通过
1358420,21355962,2019/4/16 6:28,飞凤轩[出门],1,允许通过
1357458,24055200,2019/4/16 6:30,第六教学楼[出门],1,允许通过
1358421,20850228,2019/4/16 6:30,飞凤轩[出门],1,允许通过
1357459,20762042,2019/4/16 6:30,第六教学楼[出门],1,允许通过
1357460,7641216,2019/4/16 6:30,第六教学楼[出门],1,允许通过
1358422,5363787,2019/4/16 6:30,飞凤轩[出门],1,允许通过
1358423,19435482,2019/4/16 6:31,飞凤轩[出门],1,允许通过
1358424,6832418,2019/4/16 6:32,飞凤轩[出门],1,允许通过
1358425,1326299,2019/4/16 6:32,飞凤轩[出门],1,允许通过
1358426,20717962,2019/4/16 6:34,飞凤轩[出门],1,允许通过
1358427,124859,2019/4/16 6:34,飞凤轩[出门],1,允许通过
1358428,21727786,2019/4/16 6:34,飞凤轩[出门],1,允许通过
1357461,16230443,2019/4/16 6:35,第六教学楼[出门],1,允许通过
1357462,20615530,2019/4/16 6:36,第六教学楼[出门],1,允许通过
1357463,416038,2019/4/16 6:37,第六教学楼[出门],1,允许通过
1358429,20531178,2019/4/16 6:37,飞凤轩[出门],1,允许通过
1358430,1238278,2019/4/16 6:37,飞凤轩[出门],1,允许通过
1357464,1711003,2019/4/16 6:38,第六教学楼[出门],1,允许通过
1357465,508779,2019/4/16 6:38,第六教学楼[出门],1,允许通过
1357466,17726999,2019/4/16 6:39,第六教学楼[出门],1,允许通过
1357467,18235383,2019/4/16 6:39,第六教学楼[出门],1,允许通过
1358431,21747610,2019/4/16 6:39,飞凤轩[出门],1,允许通过
1357468,21403626,2019/4/16 6:40,第六教学楼[出门],1,允许通过
1358432,19359866,2019/4/16 6:41,飞凤轩[出门],1,允许通过
1357469,317606,2019/4/16 6:41,第六教学楼[出门],1,允许通过
1357470,20429546,2019/4/16 6:42,第六教学楼[出门],1,允许通过
1358433,419622,2019/4/16 6:42,飞凤轩[出门],1,允许通过
1357471,20619690,2019/4/16 6:42,第六教学楼[出门],1,允许通过
1357472,18963962,2019/4/16 6:43,第六教学楼[出门],1,允许通过
1357473,18611031,2019/4/16 6:44,第六教学楼[进门],1,允许通过
1357474,24801595,2019/4/16 6:44,第六教学楼[出门],1,允许通过
1358434,16710341,2019/4/16 6:46,飞凤轩[出门],1,允许通过
1358435,8021664,2019/4/16 6:46,飞凤轩[进门],1,允许通过
1357475,22604240,2019/4/16 6:46,第六教学楼[出门],1,允许通过
1357476,18850250,2019/4/16 6:47,第六教学楼[出门],1,允许通过
1357477,21648378,2019/4/16 6:48,第六教学楼[出门],1,允许通过
1357478,18707378,2019/4/16 6:48,第六教学楼[出门],1,允许通过
1357479,1928603,2019/4/16 6:49,第六教学楼[出门],1,允许通过
1358436,17112117,2019/4/16 6:49,飞凤轩[出门],1,允许通过
1357480,17605189,2019/4/16 6:49,第六教学楼[进门],1,允许通过
1358437,5806804,2019/4/16 6:50,飞凤轩[出门],1,允许通过
1357481,21446570,2019/4/16 6:51,第六教学楼[出门],1,允许通过
1357482,15950336,2019/4/16 6:51,第六教学楼[出门],1,允许通过
1358438,18425274,2019/4/16 6:52,飞凤轩[出门],1,允许通过
1358439,6817076,2019/4/16 6:53,飞凤轩[出门],1,允许通过
1357483,24155531,2019/4/16 6:53,第六教学楼[出门],1,允许通过
1358440,6021940,2019/4/16 6:54,飞凤轩[出门],1,允许通过
1357484,1906762,2019/4/16 6:54,第六教学楼[进门],1,允许通过
1357485,1906762,2019/4/16 6:54,第六教学楼[出门],1,允许通过
1357486,18707378,2019/4/16 6:55,第六教学楼[进门],1,允许通过
1357487,1906762,2019/4/16 6:56,第六教学楼[进门],1,允许通过
1357488,19834362,2019/4/16 6:56,第六教学楼[出门],1,允许通过
1358441,8011572,2019/4/16 6:57,飞凤轩[进门],1,允许通过
1357132,16024475,2019/4/16 6:58,第五教学楼[进门],1,允许通过
1358442,21438874,2019/4/16 0:00,飞凤轩[出门],1,允许通过
1358443,21946180,2019/4/16 7:01,飞凤轩[出门],1,允许通过
1358444,562582,2019/4/16 0:00,飞凤轩[出门],1,允许通过
1358445,19755610,2019/4/16 7:03,飞凤轩[出门],1,允许通过
1358446,19755610,2019/4/16 7:04,飞凤轩[进门],1,允许通过
1358447,19928298,2019/4/16 0:00,飞凤轩[出门],1,允许通过
1358448,15826191,2019/4/16 7:06,飞凤轩[出门],0,禁止通过-没有权限
1358449,19755610,2019/4/16 0:00,飞凤轩[进门],1,允许通过
1358450,19352730,2019/4/16 0:00,飞凤轩[出门],1,允许通过
1358451,17509221,2019/4/16 7:07,飞凤轩[出门],1,允许通过
1359437,15960034,2019/4/16 7:08,第七教学楼[出门],1,允许通过
1358452,25421531,2019/4/16 7:08,飞凤轩[出门],1,允许通过
1359438,18149415,2019/4/16 7:11,第七教学楼[进门],1,允许通过
1359439,20337927,2019/4/16 7:13,第七教学楼[进门],1,允许通过
1359440,359446,2019/4/16 7:14,第七教学楼[进门],1,允许通过
1359249,19502391,2019/4/16 7:23,青鸾苑[出门],1,允许通过
1359250,20850228,2019/4/16 7:26,青鸾苑[进门],1,允许通过
1359251,20850228,2019/4/16 7:27,青鸾苑[出门],1,允许通过
1359252,21857637,2019/4/16 7:27,青鸾苑[出门],1,允许通过
1359253,17840453,2019/4/16 7:33,青鸾苑[出门],1,允许通过
1359254,8404164,2019/4/16 7:34,青鸾苑[出门],1,允许通过
1359255,20506775,2019/4/16 7:40,青鸾苑[出门],1,允许通过
1359256,250086,2019/4/16 7:42,青鸾苑[出门],1,允许通过
1359257,16237950,2019/4/16 7:42,青鸾苑[出门],0,禁止通过-没有权限
1359258,834192,2019/4/16 7:42,青鸾苑[出门],1,允许通过
1359259,21844756,2019/4/16 7:43,青鸾苑[出门],1,允许通过
1359260,19504900,2019/4/16 7:44,青鸾苑[出门],1,允许通过
1359261,245047,2019/4/16 7:45,青鸾苑[出门],1,允许通过
1359262,1164390,2019/4/16 7:48,青鸾苑[出门],1,允许通过
1359263,340119,2019/4/16 7:48,青鸾苑[出门],1,允许通过
1359264,15419940,2019/4/16 7:51,青鸾苑[出门],1,允许通过
1359265,340119,2019/4/16 7:51,青鸾苑[进门],1,允许通过
1359266,13749824,2019/4/16 7:52,青鸾苑[出门],1,允许通过
1359267,20730071,2019/4/16 7:53,青鸾苑[出门],1,允许通过
1359268,3226164,2019/4/16 7:53,青鸾苑[出门],1,允许通过
1359269,6163748,2019/4/16 7:54,青鸾苑[出门],1,允许通过
1359270,24004775,2019/4/16 7:56,青鸾苑[出门],1,允许通过
1359271,3226164,2019/4/16 7:56,青鸾苑[进门],1,允许通过
1359272,11939106,2019/4/16 7:57,青鸾苑[出门],1,允许通过
1359273,4708100,2019/4/16 7:57,青鸾苑[出门],1,允许通过
1359274,22218247,2019/4/16 7:58,青鸾苑[出门],1,允许通过
1359275,22504631,2019/4/16 7:59,青鸾苑[出门],1,允许通过
1359276,505254,2019/4/16 7:59,青鸾苑[出门],1,允许通过
1359277,20932644,2019/4/16 8:01,青鸾苑[出门],1,允许通过
1359278,20731847,2019/4/16 8:03,青鸾苑[出门],1,允许通过
1359279,20850228,2019/4/16 0:00,青鸾苑[出门],1,允许通过
1357489,25428411,2019/4/16 8:04,第六教学楼[出门],1,允许通过
1359280,12960443,2019/4/16 0:00,青鸾苑[出门],1,允许通过
1359281,2705591,2019/4/16 0:00,青鸾苑[出门],1,允许通过
1359282,17435383,2019/4/16 8:05,青鸾苑[出门],1,允许通过
1359283,19739959,2019/4/16 8:05,青鸾苑[出门],1,允许通过
1357490,5005396,2019/4/16 0:00,第六教学楼[出门],1,允许通过
1359284,17622087,2019/4/16 0:00,青鸾苑[出门],1,允许通过
1359285,4139236,2019/4/16 0:00,青鸾苑[出门],1,允许通过
1359286,24222587,2019/4/16 0:00,青鸾苑[出门],1,允许通过
1359287,20527140,2019/4/16 0:00,青鸾苑[出门],1,允许通过
1359288,19347044,2019/4/16 8:08,青鸾苑[出门],1,允许通过
1359289,3164196,2019/4/16 0:00,青鸾苑[出门],1,允许通过
1357491,4400443,2019/4/16 8:09,第六教学楼[出门],1,允许通过
1357492,19516170,2019/4/16 8:10,第六教学楼[出门],1,允许通过
1359290,5405140,2019/4/16 0:00,青鸾苑[出门],1,允许通过
1357493,4400443,2019/4/16 0:00,第六教学楼[进门],1,允许通过
1357494,1928603,2019/4/16 0:00,第六教学楼[出门],1,允许通过
1357495,19322775,2019/4/16 8:13,第六教学楼[出门],1,允许通过
1359291,5326740,2019/4/16 8:13,青鸾苑[出门],1,允许通过
1359292,5223620,2019/4/16 8:14,青鸾苑[出门],1,允许通过
1357496,15428523,2019/4/16 8:14,第六教学楼[出门],1,允许通过
1359293,21109018,2019/4/16 8:15,青鸾苑[出门],1,允许通过
1359294,20952327,2019/4/16 8:16,青鸾苑[出门],1,允许通过
1358453,20161818,2019/4/16 8:16,飞凤轩[出门],1,允许通过
1359295,6732596,2019/4/16 8:17,青鸾苑[出门],1,允许通过
1359296,5358375,2019/4/16 8:17,青鸾苑[出门],1,允许通过
1357497,22712101,2019/4/16 8:17,第六教学楼[出门],1,允许通过
1357498,19322775,2019/4/16 8:18,第六教学楼[进门],1,允许通过
1358454,738235,2019/4/16 8:18,飞凤轩[出门],1,允许通过
1358455,20107578,2019/4/16 8:19,飞凤轩[进门],1,允许通过
1359297,8823056,2019/4/16 8:19,青鸾苑[出门],1,允许通过
1359298,19620919,2019/4/16 8:19,青鸾苑[出门],1,允许通过
1357499,18919194,2019/4/16 8:19,第六教学楼[出门],1,允许通过
1359299,340119,2019/4/16 8:19,青鸾苑[出门],1,允许通过
1359300,18304535,2019/4/16 8:20,青鸾苑[出门],1,允许通过
1359301,6359700,2019/4/16 8:21,青鸾苑[出门],1,允许通过
1357500,1621931,2019/4/16 8:21,第六教学楼[出门],1,允许通过
1359302,16002868,2019/4/16 8:22,青鸾苑[出门],1,允许通过
1357501,15945284,2019/4/16 8:22,第六教学楼[出门],1,允许通过
1357502,4251835,2019/4/16 8:23,第六教学楼[出门],1,允许通过
1359303,22631904,2019/4/16 8:23,青鸾苑[出门],1,允许通过
1359304,7102740,2019/4/16 8:23,青鸾苑[出门],1,允许通过
1359305,17922823,2019/4/16 8:24,青鸾苑[出门],1,允许通过
1358456,16856341,2019/4/16 8:25,飞凤轩[出门],1,允许通过
1359306,19818048,2019/4/16 8:25,青鸾苑[出门],1,允许通过
1358457,17162410,2019/4/16 8:26,飞凤轩[出门],1,允许通过
1357503,18523322,2019/4/16 8:28,第六教学楼[出门],1,允许通过
1357504,4049147,2019/4/16 8:28,第六教学楼[进门],1,允许通过
1357505,9644192,2019/4/16 8:28,第六教学楼[出门],1,允许通过
1358458,22019866,2019/4/16 8:29,飞凤轩[出门],1,允许通过
1359307,20323028,2019/4/16 8:29,青鸾苑[出门],1,允许通过
1359308,3550087,2019/4/16 8:29,青鸾苑[出门],1,允许通过
1359309,18400452,2019/4/16 8:29,青鸾苑[出门],1,允许通过
1359310,20850228,2019/4/16 8:29,青鸾苑[出门],1,允许通过
1358459,18418394,2019/4/16 8:30,飞凤轩[出门],1,允许通过
1359311,13941872,2019/4/16 8:30,青鸾苑[出门],1,允许通过
1359312,19623092,2019/4/16 8:30,青鸾苑[出门],1,允许通过
1358460,22019866,2019/4/16 8:31,飞凤轩[出门],1,允许通过
1357506,10454210,2019/4/16 8:32,第六教学楼[出门],1,允许通过
1357507,4049147,2019/4/16 8:33,第六教学楼[出门],1,允许通过
1358461,17431344,2019/4/16 8:33,飞凤轩[进门],1,允许通过
1357508,21524810,2019/4/16 8:33,第六教学楼[出门],1,允许通过
1357509,13100187,2019/4/16 8:34,第六教学楼[出门],1,允许通过
1357510,20343178,2019/4/16 8:34,第六教学楼[进门],1,允许通过
1357511,9644192,2019/4/16 8:35,第六教学楼[进门],1,允许通过
1357512,17841543,2019/4/16 8:35,第六教学楼[出门],1,允许通过
1358462,16856341,2019/4/16 8:36,飞凤轩[进门],1,允许通过
1359313,8064740,2019/4/16 8:36,青鸾苑[出门],1,允许通过
1359314,20239415,2019/4/16 8:37,青鸾苑[出门],1,允许通过
1357513,14949408,2019/4/16 8:37,第六教学楼[出门],1,允许通过
1359315,20923908,2019/4/16 8:38,青鸾苑[出门],1,允许通过
1358463,17350293,2019/4/16 8:38,飞凤轩[出门],1,允许通过
1358464,17350293,2019/4/16 8:38,飞凤轩[出门],1,允许通过
1358465,13701547,2019/4/16 8:39,飞凤轩[进门],1,允许通过
1359316,18816340,2019/4/16 8:39,青鸾苑[出门],1,允许通过
1357514,21117354,2019/4/16 8:39,第六教学楼[出门],1,允许通过
1358466,21317373,2019/4/16 8:40,飞凤轩[进门],1,允许通过
1358467,5617812,2019/4/16 8:41,飞凤轩[出门],1,允许通过
1358468,17135333,2019/4/16 8:41,飞凤轩[出门],1,允许通过
1359317,23145655,2019/4/16 8:42,青鸾苑[出门],1,允许通过
1357515,21524810,2019/4/16 8:42,第六教学楼[进门],1,允许通过
1358469,461142,2019/4/16 8:43,飞凤轩[进门],1,允许通过
1359318,7119348,2019/4/16 8:43,青鸾苑[出门],1,允许通过
1359319,6324683,2019/4/16 8:43,青鸾苑[出门],1,允许通过
1358470,224662,2019/4/16 8:43,飞凤轩[出门],1,允许通过
1357516,1814496,2019/4/16 8:44,第六教学楼[进门],1,允许通过
1357517,21230346,2019/4/16 8:44,第六教学楼[出门],1,允许通过
1357518,21524810,2019/4/16 8:45,第六教学楼[出门],1,允许通过
1358471,8643664,2019/4/16 8:46,飞凤轩[出门],1,允许通过
1358472,23555714,2019/4/16 8:47,飞凤轩[出门],1,允许通过
1358473,7518448,2019/4/16 8:47,飞凤轩[出门],1,允许通过
1358474,17431344,2019/4/16 8:47,飞凤轩[进门],1,允许通过
1358475,11233707,2019/4/16 8:48,飞凤轩[出门],1,允许通过
1359320,8528644,2019/4/16 8:48,青鸾苑[出门],1,允许通过
1357519,21230346,2019/4/16 8:48,第六教学楼[进门],1,允许通过
1357520,5310804,2019/4/16 8:48,第六教学楼[出门],1,允许通过
1357521,17147829,2019/4/16 8:49,第六教学楼[出门],1,允许通过
1358476,13741120,2019/4/16 8:50,飞凤轩[出门],1,允许通过
1358477,730278,2019/4/16 8:51,飞凤轩[出门],1,允许通过
1357522,1550964,2019/4/16 8:51,第六教学楼[出门],1,允许通过
1359321,18262967,2019/4/16 8:51,青鸾苑[进门],1,允许通过
1358478,20613223,2019/4/16 8:51,飞凤轩[出门],1,允许通过
1357523,5310804,2019/4/16 8:52,第六教学楼[进门],1,允许通过
1357524,1550964,2019/4/16 8:53,第六教学楼[出门],1,允许通过
1358479,23959136,2019/4/16 8:53,飞凤轩[出门],1,允许通过
1357525,17147829,2019/4/16 8:55,第六教学楼[进门],1,允许通过
1358480,17100469,2019/4/16 8:55,飞凤轩[出门],1,允许通过
1357526,1550964,2019/4/16 8:55,第六教学楼[进门],1,允许通过
1358481,13929133,2019/4/16 8:56,飞凤轩[出门],1,允许通过
1359322,4513556,2019/4/16 8:56,青鸾苑[出门],1,允许通过
1358482,10119370,2019/4/16 8:56,飞凤轩[出门],1,允许通过
1358483,13929133,2019/4/16 8:57,飞凤轩[进门],1,允许通过
1358484,11425344,2019/4/16 8:57,飞凤轩[出门],1,允许通过
1358485,17164389,2019/4/16 8:58,飞凤轩[进门],1,允许通过
1358486,10119370,2019/4/16 8:59,飞凤轩[进门],1,允许通过
1358487,15852368,2019/4/16 8:59,飞凤轩[出门],1,允许通过
1359323,2151303,2019/4/16 8:59,青鸾苑[出门],1,允许通过
1358488,10119370,2019/4/16 9:00,飞凤轩[出门],1,允许通过
1357527,24025036,2019/4/16 9:00,第六教学楼[进门],1,允许通过
1357528,24025036,2019/4/16 9:00,第六教学楼[进门],1,允许通过
1357529,24025036,2019/4/16 9:00,第六教学楼[进门],1,允许通过
1357530,24025036,2019/4/16 9:00,第六教学楼[进门],1,允许通过
1357531,24025036,2019/4/16 9:00,第六教学楼[进门],1,允许通过
1358489,25050114,2019/4/16 9:00,飞凤轩[出门],1,允许通过
1357532,17557204,2019/4/16 9:00,第六教学楼[出门],1,允许通过
1357533,24025036,2019/4/16 9:00,第六教学楼[出门],1,允许通过
1358490,10119370,2019/4/16 0:00,飞凤轩[进门],1,允许通过
1358491,17436149,2019/4/16 0:00,飞凤轩[出门],1,允许通过
1359324,20554055,2019/4/16 9:02,青鸾苑[出门],1,允许通过
1358492,17164389,2019/4/16 0:00,飞凤轩[出门],1,允许通过
