CardNo,Money,CardCount,Surplus,type
182215,86,487,54.729069767441935,0
182216,70,597,59.11428571428574,0
182219,69,689,100.73623188405799,0
182221,53,238,47.73018867924527,1
182222,64,698,48.323437500000026,0
182223,73,581,55.406849315068484,0
182224,14,301,63.00714285714286,1
182225,62,513,88.74677419354838,0
182226,53,599,33.0867924528302,0
182227,58,597,241.096551724138,2
182231,48,529,111.1125,2
182232,40,414,46.20750000000001,1
182234,58,460,87.9448275862069,0
182235,86,421,75.47441860465125,0
182236,74,658,87.98783783783782,0
182237,48,325,57.727083333333326,1
182238,131,822,248.4778625954198,2
182239,99,576,48.26363636363634,0
182240,51,578,131.70980392156866,2
182241,67,718,82.76417910447766,0
182243,44,483,62.127272727272725,1
182244,72,720,61.922222222222246,0
182245,10,347,42.95,1
182248,27,393,63.462962962962955,1
182249,49,495,69.55306122448984,1
182250,42,459,81.12380952380954,1
182252,76,561,53.21710526315792,0
182253,36,397,36.51777777777778,1
182254,36,369,84.59166666666664,1
182255,36,492,28.747222222222224,1
182256,30,539,52.61666666666666,1
182257,55,419,94.40454545454546,1
182258,55,410,49.763636363636394,1
182260,62,557,83.78548387096772,0
182261,46,377,53.99217391304349,1
182262,45,541,108.65333333333336,2
182263,38,348,40.69210526315791,1
182265,49,414,40.99591836734693,1
182266,25,549,49.403999999999975,1
182267,32,387,41.074999999999996,1
182268,32,451,99.63750000000003,1
182269,47,420,24.42765957446809,1
182270,132,964,52.446818181818166,3
182271,117,749,88.67692307692309,3
182272,57,496,109.0780701754386,2
182273,117,669,89.8931623931624,3
182274,169,798,54.52662721893498,3
182275,47,596,93.08297872340422,0
182276,75,824,35.85199999999999,0
182277,76,645,49.876315789473686,0
182278,102,772,61.1149019607843,0
182279,135,898,110.17481481481477,3
182280,29,402,89.26896551724136,1
182281,15,403,57.466666666666676,1
182282,42,492,52.00523809523809,1
182283,84,748,44.53690476190474,0
182284,48,425,45.09791666666666,1
182285,65,576,39.38153846153845,0
182288,70,646,88.27142857142854,0
182289,59,541,159.82033898305076,2
182290,70,480,133.33285714285725,2
182291,49,697,66.29183673469386,0
182292,38,522,41.260526315789484,1
182293,12,338,30.191666666666677,1
182294,86,672,49.57674418604654,0
182296,84,623,93.27261904761906,0
182297,65,719,91.01923076923076,0
182298,61,573,24.262295081967206,0
182299,64,403,51.521875,1
182300,94,706,100.32978723404256,0
182301,91,892,79.7153846153846,3
182302,3,228,61.866666666666674,1
182303,113,649,33.697345132743386,0
182304,102,547,75.07058823529405,0
182305,25,529,23.496000000000002,1
182306,30,292,126.96000000000006,2
182307,39,809,57.833333333333336,0
182309,81,669,158.620987654321,2
182311,60,463,95.60000000000008,0
182312,59,381,113.87288135593221,2
182313,3,152,34.86666666666667,1
182317,76,509,59.99210526315792,0
182318,16,314,26.34375,1
182319,43,494,145.70465116279073,2
182320,92,804,114.745652173913,2
182322,43,459,35.762790697674404,1
182323,117,599,94.93931623931628,0
182325,61,657,63.05245901639345,0
182327,107,1035,63.47289719626166,3
182328,49,402,79.57755102040818,1
182329,120,963,64.38333333333327,3
182331,63,610,44.61904761904765,0
182332,105,756,61.1190476190477,0
182333,97,721,164.04577319587634,2
182334,81,611,64.61604938271613,0
182335,71,619,73.25492957746485,0
182336,67,605,50.17014925373135,0
182337,94,745,66.77765957446813,0
182338,105,824,45.8852380952381,3
182339,26,486,34.723076923076924,1
182340,91,771,62.395604395604366,0
182341,108,613,127.04629629629635,2
182345,125,892,51.648800000000016,3
182346,77,798,47.66493506493505,0
182347,58,414,195.12931034482742,2
182348,125,680,43.183999999999976,3
182349,84,563,86.96190476190473,0
182350,63,581,52.07460317460311,0
182351,88,477,73.22272727272724,0
182352,98,704,50.45408163265305,0
182354,69,580,131.4724637681159,2
182355,87,650,52.48620689655175,0
182356,115,869,61.433043478260814,3
182357,54,597,44.24444444444444,0
182358,48,433,62.05416666666662,1
182359,77,563,48.69831168831165,0
182360,97,750,27.677319587628855,0
182361,105,806,67.43619047619042,3
182362,5,376,69.0,1
182363,73,580,59.0630136986301,0
182364,66,459,57.255151515151525,0
182366,102,641,88.04313725490198,0
182367,60,555,105.19333333333334,2
182370,111,815,34.248648648648654,3
182371,108,766,96.31388888888893,3
182373,63,630,133.51825396825393,2
182375,101,710,96.32970297029709,0
182376,98,722,47.28061224489798,0
182377,118,798,67.7550847457627,3
182378,126,1009,104.49365079365087,3
182379,138,1014,79.65144927536235,3
182380,134,720,60.61343283582091,3
182382,72,595,57.64444444444444,0
182383,54,590,58.9240740740741,0
182384,56,524,61.43392857142858,0
182385,63,511,144.64761904761897,2
182387,102,925,57.96078431372547,3
182388,36,545,50.44722222222222,1
182390,103,814,82.9269902912622,3
182391,87,608,44.424137931034466,0
182392,165,975,65.16000000000011,3
182393,110,762,49.77454545454549,3
182394,84,753,84.10238095238094,0
182395,55,519,106.51818181818187,2
182396,105,994,48.47809523809522,3
182398,69,499,48.42173913043481,0
182399,80,733,47.8825,0
182400,27,460,53.34814814814817,1
182401,21,599,40.30952380952379,1
182402,107,907,43.97476635514024,3
182403,109,744,118.2917431192661,2
182404,82,675,110.0658536585366,2
182405,27,402,109.22962962962967,1
182406,14,556,37.107142857142854,1
182408,109,840,43.544036697247684,3
182409,29,407,53.10000000000001,1
182411,81,768,59.90740740740742,0
182412,93,693,83.6709677419355,0
182413,69,532,57.70420289855073,0
182414,80,572,69.96750000000003,0
182415,129,696,50.65503875968995,3
182417,71,751,25.02816901408451,0
182418,59,532,56.46101694915252,0
182420,32,427,28.590625,1
182421,28,635,67.12857142857143,0
182422,90,809,55.566666666666684,0
182423,78,666,76.20769230769234,0
182424,78,615,64.23846153846151,0
182426,53,475,87.71037735849052,0
182427,83,595,173.20361445783135,2
182428,41,549,62.84390243902437,1
182429,117,628,61.00683760683759,0
182430,23,324,66.85652173913046,1
182431,66,534,52.766666666666666,0
182432,114,619,109.98912280701768,2
182433,59,549,124.60525423728807,2
182434,68,717,170.21029411764698,2
182435,74,446,54.498648648648654,0
182436,74,553,50.351351351351354,0
182437,3,267,4.4,1
182438,46,277,45.50652173913043,1
182439,56,392,173.73321428571415,2
182441,68,595,71.49558823529412,0
182443,85,512,84.07999999999993,0
182444,55,528,45.018181818181795,0
182445,83,602,178.97108433734928,2
182447,124,808,48.92177419354838,3
182448,31,189,47.53225806451612,1
182449,16,393,52.38875000000001,1
182452,78,666,113.95410256410266,2
182453,75,535,65.04133333333331,0
182455,101,690,128.85940594059403,2
182456,158,657,60.746835443037966,3
182457,31,309,37.41935483870968,1
182458,72,702,70.72222222222224,0
182459,128,756,170.8453125000001,2
182460,73,744,43.23794520547943,0
182461,97,688,144.01546391752586,2
182462,65,388,99.37999999999991,0
182463,8,533,32.15,1
182464,77,430,140.59220779220772,2
182465,78,680,67.75358974358977,0
182467,56,554,130.9125,2
182469,98,655,43.061224489795926,0
182470,53,512,51.101886792452824,1
182471,67,551,46.51641791044781,0
182472,77,628,32.677922077922055,0
182473,38,646,44.67631578947368,0
182474,123,858,89.74796747967477,3
182475,76,519,239.4105263157895,2
182476,51,535,46.97254901960784,0
182477,86,514,27.24302325581396,0
182478,109,829,43.698623853211046,3
182479,72,611,38.94583333333332,0
182480,26,273,34.41538461538461,1
182481,72,640,104.14166666666671,2
182482,64,640,96.18593750000004,0
182483,54,629,54.60555555555556,0
182484,30,393,124.8,2
182485,127,724,167.5700787401574,2
182486,49,659,46.78979591836736,0
182487,91,493,55.87032967032964,0
182490,27,484,55.61333333333335,1
182491,30,326,50.85333333333332,1
182492,100,650,116.36199999999994,2
182493,96,601,63.66458333333333,0
182494,37,238,58.58108108108106,1
182495,132,726,100.24545454545448,3
182496,41,549,35.18536585365852,1
182497,83,655,117.79638554216872,2
182498,109,779,44.6605504587156,3
182499,61,499,88.93770491803276,0
182500,141,799,55.04539007092192,3
182501,79,601,43.50886075949366,0
182503,25,356,70.47200000000001,1
182505,82,689,47.88317073170729,0
182506,61,532,36.804918032786894,0
182507,53,398,124.86415094339614,2
182508,98,629,48.126530612244935,0
182511,11,232,14.563636363636368,1
182513,80,536,76.15,0
182514,29,319,82.78275862068966,1
182517,66,533,167.8939393939393,2
182518,74,368,126.97162162162164,2
182519,46,545,67.21739130434783,0
182521,50,530,81.70199999999998,0
182522,74,522,68.52027027027029,0
182523,39,610,52.35641025641024,0
182524,80,712,132.65500000000006,2
182525,66,530,73.11515151515151,0
182526,122,835,77.40557377049178,3
182527,102,540,68.34607843137256,0
182532,108,818,151.38055555555567,2
182534,69,616,124.5000000000001,2
182535,55,307,70.68909090909094,1
182536,26,422,37.21153846153846,1
182538,3,192,36.833333333333336,1
182539,51,514,51.24901960784316,1
182542,77,921,56.276623376623405,0
182543,158,1241,155.62050632911405,3
182545,74,411,85.72162162162154,0
182546,52,494,93.3096153846154,0
182547,71,192,76.28450704225354,1
182548,34,349,78.67647058823528,1
182550,16,218,50.07500000000001,1
182551,88,611,58.2954545454546,0
182552,49,427,93.29795918367344,1
182553,50,494,115.43000000000005,2
182555,93,510,126.1354838709676,2
182556,33,374,65.83636363636366,1
182557,86,509,120.19418604651162,2
182558,9,261,22.988888888888887,1
182559,46,377,33.74782608695652,1
182560,113,684,133.8716814159292,2
182561,32,435,56.953125000000014,1
182563,25,101,37.61599999999999,1
182564,79,509,59.38481012658224,0
182565,84,470,43.33690476190471,0
182569,77,620,55.66363636363636,0
182570,101,810,123.26831683168321,2
182571,25,239,58.72400000000002,1
182573,65,581,45.18153846153844,0
182576,30,327,36.16333333333333,1
182577,86,685,43.15232558139535,0
182578,98,914,83.9714285714286,3
182579,90,566,58.49333333333333,0
182580,112,642,57.2830357142857,0
182581,91,876,82.03626373626376,3
182583,94,783,55.42446808510645,0
182584,120,791,48.100833333333334,3
182585,3,80,9.466666666666667,1
182586,75,560,121.51466666666667,2
182587,75,312,49.325333333333376,1
182588,55,433,41.788181818181805,1
182589,25,529,47.25599999999999,1
182590,106,782,144.70566037735844,2
182591,71,632,50.49436619718306,0
182592,99,742,59.66212121212116,0
182593,72,476,155.30416666666662,2
182594,70,472,53.38000000000002,0
182595,73,696,47.3164383561644,0
182596,83,714,84.27590361445783,0
182597,92,640,57.898913043478295,0
182598,85,605,78.52235294117644,0
182599,32,431,111.82812500000004,2
182600,9,126,28.444444444444443,1
182601,103,775,98.81941747572824,3
182602,45,373,360.90444444444444,2
182603,105,750,103.9152380952381,3
182604,181,1146,76.30883977900551,3
182605,114,721,89.6675438596491,3
182607,84,818,45.13333333333335,0
182609,88,745,66.01136363636363,0
182612,189,1111,79.34656084656086,3
182613,87,583,93.3502298850575,0
182614,126,968,51.97301587301587,3
182615,150,957,195.98800000000003,2
182617,59,666,78.42881355932201,0
182618,65,478,62.744615384615365,0
182619,50,502,122.54399999999994,2
182620,79,508,96.69367088607595,0
182622,149,1120,100.47919463087239,3
182623,99,787,64.28787878787875,0
182624,77,692,49.29480519480517,0
182626,70,674,96.53285714285714,0
182628,54,541,73.50000000000001,0
182629,48,490,54.30416666666667,1
182630,48,527,65.95,0
182631,53,435,91.89245283018863,1
182632,88,730,87.29090909090911,0
182635,71,511,57.75774647887325,0
182636,28,259,59.46785714285715,1
182637,54,613,85.16666666666667,0
182640,44,436,75.79318181818184,1
182642,63,496,56.2269841269841,0
182643,81,694,50.89740740740743,0
182644,37,287,34.78108108108108,1
182646,45,403,52.222222222222214,1
182647,79,777,46.837974683544275,0
182648,11,259,24.24545454545454,1
182649,57,483,58.85087719298248,0
182651,49,384,24.51428571428571,1
182652,91,592,66.18131868131871,0
182653,69,581,136.5739130434782,2
182655,76,629,47.16447368421051,0
182656,43,452,28.5372093023256,1
182657,47,410,38.336170212765964,1
182658,39,498,44.97435897435898,1
182659,70,484,39.41000000000002,0
182660,57,477,68.6508771929824,0
182661,50,613,59.62600000000002,0
182662,17,324,16.376470588235296,1
182663,39,249,61.71538461538465,1
182664,28,260,44.00714285714287,1
182665,70,584,76.50000000000001,0
182666,45,413,29.16,1
182667,37,211,37.599999999999994,1
182668,69,548,39.5202898550725,0
182671,34,183,54.77647058823529,1
182672,55,404,40.79818181818183,1
182673,62,585,51.25806451612902,0
182674,95,642,50.668947368421016,0
182675,61,538,108.60000000000002,2
182676,82,572,154.93902439024384,2
182677,85,724,57.6541176470588,0
182678,94,711,77.94680851063822,0
182679,60,519,84.87833333333327,0
182680,79,584,57.651898734177216,0
182682,104,666,241.51250000000027,2
182683,64,523,118.69156249999997,2
182684,74,579,50.51081081081085,0
182686,54,366,101.02037037037042,1
182687,77,567,99.84155844155852,0
182688,72,628,29.279166666666665,0
182689,55,637,217.61636363636353,2
182691,33,656,159.35454545454542,2
182693,38,289,55.5263157894737,1
182694,57,566,185.0192982456141,2
182695,196,792,81.27397959183673,3
182696,17,382,45.0529411764706,1
182697,120,792,51.260000000000026,3
182698,151,950,158.10728476821205,3
182699,37,503,36.38378378378378,1
182700,121,951,138.3223140495868,3
182701,96,679,107.1229166666666,2
182702,80,620,45.43124999999999,0
182703,69,610,53.49710144927535,0
182704,34,277,50.46000000000001,1
182705,131,940,87.84809160305333,3
182706,59,429,48.266101694915235,1
182707,88,544,106.43181818181823,2
182708,58,591,81.04137931034487,0
182709,65,612,60.92615384615387,0
182711,69,574,49.07246376811596,0
182712,71,574,57.554929577464755,0
182713,48,519,66.67291666666667,0
182714,115,836,93.90434782608695,3
182715,39,281,110.51538461538465,1
182716,102,618,51.16960784313727,0
182717,35,327,84.13428571428577,1
182718,111,689,52.708108108108085,0
182720,206,1353,227.94271844660182,3
182721,6,158,96.05,1
182722,95,715,52.6315789473684,0
182725,15,261,76.18666666666667,1
182726,95,766,73.33684210526312,0
182727,92,639,82.87391304347828,0
182728,102,862,61.59019607843138,3
182729,87,725,55.27528735632182,0
182730,48,707,52.24791666666667,0
182731,124,625,53.57645161290323,0
182733,96,715,57.98854166666666,0
182735,66,722,52.769090909090906,0
182736,66,499,63.14848484848481,0
182737,54,525,125.3148148148148,2
182739,39,559,42.15641025641027,1
182740,93,798,89.3784946236559,3
182741,104,856,98.31538461538459,3
182742,95,604,84.83052631578951,0
182744,86,697,49.095348837209286,0
182745,57,474,43.67999999999998,1
182746,61,584,110.82786885245903,2
182747,97,774,70.61237113402059,0
182748,39,398,49.45897435897436,1
182749,80,602,41.43375000000001,0
182750,60,541,47.78000000000001,0
182751,77,741,30.92207792207793,0
182754,98,828,44.541836734693845,0
182756,62,493,51.30645161290327,0
182757,131,778,65.2442748091603,3
182758,75,475,73.8320000000001,0
182759,78,543,60.0841025641026,0
182760,69,632,63.76086956521742,0
182761,80,572,70.0124999999999,0
182764,63,515,65.3857142857143,0
182766,69,526,55.71811594202901,0
182767,24,243,27.024999999999988,1
182768,39,361,50.16743589743588,1
182769,48,462,64.85624999999999,1
182771,120,782,96.89199999999998,3
182772,12,230,47.833333333333336,1
182773,13,324,46.44615384615385,1
182775,50,355,41.834,1
182781,58,300,46.08448275862071,1
182782,72,620,45.290277777777796,0
182783,67,454,44.57910447761191,0
182785,16,358,29.168749999999992,1
182786,39,287,55.45897435897437,1
182788,83,589,74.56987951807233,0
182789,56,521,72.88392857142857,0
182790,56,447,52.40464285714285,1
182792,33,240,46.5772727272727,1
182793,81,533,52.091358024691345,0
182794,23,433,39.81739130434783,1
182796,50,494,41.093999999999994,1
182799,32,344,50.215625000000024,1
182800,55,334,56.98909090909086,1
182801,13,71,28.807692307692307,1
182802,42,274,132.51904761904757,2
182806,39,549,52.861538461538444,1
182807,137,907,72.9138686131387,3
182809,22,234,49.2690909090909,1
182810,98,686,144.8591836734695,2
182811,69,417,63.12028985507248,0
182813,79,509,81.77215189873417,0
182814,23,440,57.55652173913041,1
182815,16,493,58.0875,1
182816,116,909,71.12068965517241,3
182817,71,332,66.90140845070424,1
182818,84,300,100.10119047619045,2
182819,96,657,100.09583333333329,0
182820,24,383,22.641666666666666,1
182821,95,758,129.04947368421034,2
182823,11,307,101.51818181818182,1
182824,55,395,52.824727272727294,1
182826,50,419,41.983999999999995,1
182829,53,367,98.76547169811312,1
182830,32,337,46.72187499999997,1
182831,48,578,78.86458333333333,0
182832,35,163,105.25714285714285,1
182833,95,763,59.743157894736825,0
182834,83,818,96.75903614457833,0
182836,37,288,40.66216216216216,1
182837,71,551,66.61408450704228,0
182839,182,953,113.05604395604394,3
182842,31,266,113.6354838709677,1
182843,86,641,52.189534883720924,0
182844,51,529,102.94117647058816,2
182845,30,570,53.16666666666668,1
182846,79,615,65.15569620253163,0
182847,52,489,121.65769230769232,2
182848,119,1008,47.705378151260525,3
182849,109,316,50.64954128440365,0
182850,163,1192,55.42650306748465,3
182851,87,863,92.10459770114944,3
182852,1,377,2.2,1
182855,172,1113,118.07267441860465,3
182858,65,593,68.42461538461538,0
182860,42,613,83.14047619047622,0
182861,104,731,94.92403846153856,3
182863,64,705,59.11562500000004,0
182864,51,454,51.645098039215696,1
182865,185,1222,105.6343243243242,3
182866,104,755,109.22307692307689,3
182867,64,898,63.674375000000005,0
182869,127,632,89.67086614173226,3
182870,97,741,44.68041237113404,0
182872,77,681,101.1227272727273,0
182873,59,357,65.30508474576273,1
182875,1,212,2.4,1
182877,65,642,107.43692307692308,2
182878,111,849,105.07207207207209,3
182879,27,493,51.45925925925925,1
182881,75,801,75.48133333333337,0
182882,48,593,60.727083333333326,0
182883,67,585,54.15820895522389,0
182884,91,776,34.78461538461538,0
182886,64,657,52.16249999999997,0
182887,64,528,51.92031249999999,0
182888,42,267,66.30952380952382,1
182890,65,596,170.05538461538475,2
182891,94,545,100.4191489361703,0
182892,117,608,51.92820512820515,0
182893,60,825,70.25,0
182894,98,771,51.6530612244898,0
182895,19,407,26.773684210526316,1
182896,41,607,49.221951219512185,0
182898,27,309,25.56296296296297,1
182899,25,398,84.536,1
182900,12,403,55.58333333333332,1
182901,22,488,37.62727272727272,1
182902,43,629,56.77906976744185,0
182903,71,667,70.82394366197181,0
182905,141,1066,61.694326241134775,3
182906,39,899,41.13076923076923,0
182907,101,545,54.29999999999999,0
182910,83,625,71.81445783132531,0
182911,16,549,59.787499999999994,1
182912,19,275,51.063157894736825,1
182913,11,481,15.827272727272726,1
182915,78,504,57.369230769230775,0
182917,43,365,47.70465116279069,1
182918,102,583,81.6264705882353,0
182919,60,550,58.43999999999997,0
182921,111,717,46.794594594594585,0
182922,79,548,105.53291139240515,2
182923,49,555,96.0122448979592,0
182924,11,311,17.845454545454547,1
182925,106,1020,44.55660377358488,3
182927,132,872,66.64696969696963,3
182929,9,306,21.15555555555556,1
182930,145,868,53.842068965517214,3
182931,161,954,80.63354037267088,3
182932,38,466,266.1105263157894,2
182933,27,428,22.81481481481482,1
182934,14,257,46.87142857142857,1
182935,128,870,55.30000000000003,3
182936,109,743,48.917431192660544,0
182938,38,643,17.14736842105263,1
182939,70,573,43.351428571428606,0
182941,76,413,73.97631578947366,0
182942,81,572,38.5493827160494,0
182944,90,595,64.21555555555557,0
182946,35,445,45.56285714285714,1
182947,52,785,26.31923076923077,0
182950,107,823,46.01775700934581,3
182951,21,432,40.61428571428571,1
182952,55,431,51.356363636363625,1
182953,61,443,48.65409836065574,1
182954,46,445,54.106521739130386,1
182956,132,697,94.73181818181821,3
182957,120,924,66.97999999999999,3
182958,135,930,52.765555555555565,3
182959,76,578,61.09210526315786,0
182961,60,625,53.4216666666667,0
182962,54,454,66.93703703703703,1
182963,120,834,55.94583333333331,3
182965,75,515,56.89333333333338,0
182966,10,331,25.3,1
182968,109,715,82.12752293577981,3
182971,76,581,45.05263157894738,0
182972,56,509,78.15357142857144,0
182973,14,303,93.7614285714286,1
182975,82,486,62.69878048780488,0
182976,149,1020,111.62751677852351,3
182978,132,804,112.09545454545453,3
182980,71,558,105.187323943662,2
182981,15,244,53.2,1
182983,96,596,53.865624999999994,0
182984,62,508,87.2596774193548,0
182985,19,355,94.93684210526318,1
182986,90,523,52.025555555555556,0
182987,91,766,60.66043956043958,0
182989,41,420,23.87073170731707,1
182990,111,787,91.69369369369369,3
182991,106,675,54.36509433962264,0
182992,80,601,52.24375000000001,0
182993,18,423,48.37111111111111,1
182995,40,399,89.15999999999997,1
182996,76,495,138.51578947368415,2
182998,60,433,86.07833333333336,0
182999,111,736,58.533333333333324,3
183000,59,404,49.945762711864404,1
183001,71,550,66.87746478873244,0
183002,21,243,97.79523809523809,1
183005,4,232,73.075,1
183009,83,654,130.40722891566276,2
183010,6,281,94.58333333333333,1
183012,72,613,50.11527777777778,0
183016,1,106,6.4,1
183017,21,228,50.219047619047636,1
183018,89,557,40.76123595505617,0
183019,37,391,77.20000000000003,1
183020,58,636,59.66896551724136,0
183022,101,762,92.8000000000001,3
183025,9,482,104.91111111111111,1
183027,32,371,88.75625,1
183028,8,167,61.275000000000006,1
183030,39,531,109.18461538461536,2
183031,9,187,41.955555555555556,1
183034,62,308,36.5822580645161,1
183036,106,768,57.90943396226417,3
183039,44,449,57.18409090909092,1
183040,82,508,148.98048780487807,2
183041,59,769,60.75084745762716,0
183042,38,773,142.73947368421057,2
183043,57,604,56.47105263157897,0
183045,45,459,51.50888888888892,1
183046,51,459,44.001960784313724,1
183047,27,306,51.285185185185185,1
183048,12,501,46.416666666666664,1
183049,16,549,40.75125,1
183050,60,675,90.94,0
183051,109,405,47.62935779816512,0
183052,74,755,86.92702702702698,0
183053,45,518,39.50222222222221,1
183054,72,657,448.55694444444424,2
183056,23,380,29.765217391304343,1
183057,102,639,116.6029411764706,2
183058,48,548,93.99583333333332,0
183059,63,813,76.23492063492064,0
183060,19,527,61.88421052631581,1
183061,43,502,78.7976744186046,1
183062,53,586,74.75283018867927,0
183063,81,635,48.7469135802469,0
183064,18,414,57.27777777777778,1
183065,74,794,84.75000000000004,0
183066,54,469,51.52222222222219,1
183067,31,531,119.64193548387094,2
183068,56,513,108.14821428571425,2
183069,6,614,15.516666666666666,1
183070,36,659,59.60277777777779,0
183071,54,627,44.30000000000001,0
183072,55,504,65.81818181818181,0
183073,49,729,112.85510204081632,2
183074,71,577,157.70704225352125,2
183076,69,641,62.80724637681158,0
183078,105,853,153.2076190476189,2
183079,43,519,72.7744186046512,1
183080,41,276,43.47341463414633,1
183081,40,467,57.552499999999995,1
183082,25,502,44.535999999999994,1
183083,95,860,52.4978947368421,3
183084,25,403,66.46000000000002,1
183086,13,345,21.93846153846153,1
183087,31,501,46.332258064516104,1
183088,65,586,323.70153846153863,2
183090,2,438,5.300000000000001,1
183091,41,424,74.19756097560973,1
183092,104,1005,78.52596153846156,3
183093,121,1142,73.26363636363637,3
183095,86,661,47.51279069767445,0
183096,56,606,107.95714285714288,2
183097,172,1404,129.09883720930236,3
183099,47,633,34.27446808510635,0
183101,71,695,51.11690140845071,0
183102,35,470,44.25857142857143,1
183103,47,465,113.35531914893619,2
183104,71,614,85.30000000000005,0
183105,65,668,226.89999999999998,2
183106,96,781,52.727083333333375,0
183107,61,454,110.42295081967218,2
183108,21,381,44.59047619047618,1
183109,69,546,168.731884057971,2
183110,66,591,48.68787878787876,0
183111,30,469,52.46666666666665,1
183112,26,720,39.023076923076914,0
183113,120,589,84.0925000000001,0
183115,47,441,61.610638297872335,1
183116,100,904,121.90200000000011,3
183117,10,334,40.39999999999999,1
183118,38,423,181.52894736842117,2
183119,25,396,86.152,1
183120,20,690,46.605,1
183121,73,646,51.320547945205476,0
183122,40,517,119.52000000000005,2
183123,72,562,78.58472222222223,0
183125,2,438,0.8500000000000001,1
183126,18,377,55.63333333333333,1
183127,14,577,67.92857142857143,1
183128,64,668,59.36562499999997,0
183129,26,313,24.45384615384615,1
183131,37,482,62.845675675675686,1
183132,59,522,108.48135593220343,2
183133,65,659,62.740000000000016,0
183134,45,407,129.33111111111114,2
183136,46,482,225.57391304347829,2
183137,72,580,66.45000000000003,0
183138,59,568,72.16949152542372,0
183139,39,485,131.17948717948715,2
183141,57,616,105.12807017543872,2
183142,71,736,47.77746478873244,0
183144,36,552,102.82500000000003,2
183146,55,656,48.64000000000001,0
183147,33,432,45.88787878787879,1
183151,63,503,259.9190476190476,2
183153,58,428,107.25172413793098,2
183155,29,409,37.63103448275861,1
183157,35,698,124.41142857142859,2
183162,48,403,40.85416666666664,1
183164,155,1022,79.42838709677417,3
183165,22,324,42.68636363636364,1
183166,98,682,76.63469387755103,0
183168,12,467,22.083333333333332,1
183169,122,810,111.44819672131152,3
183170,75,456,121.63600000000001,2
183171,78,711,66.86128205128213,0
183172,2,543,152.10000000000002,2
183173,92,622,105.58152173913054,2
183175,98,749,35.18775510204082,0
183176,24,345,41.66250000000001,1
183178,108,613,62.05092592592587,0
183181,73,319,48.04931506849314,1
183182,74,534,50.928378378378376,0
183183,38,247,39.60526315789474,1
183185,43,315,41.927906976744154,1
183186,98,479,74.161224489796,0
183187,94,835,53.81595744680857,0
183188,71,439,46.42957746478875,0
183189,49,404,49.80816326530612,1
183191,12,440,40.56666666666666,1
183192,54,316,51.60555555555558,1
183193,90,749,51.35111111111116,0
183196,70,711,92.30285714285714,0
183197,56,309,38.81785714285714,1
183198,16,275,24.4125,1
183199,67,757,40.54925373134332,0
183200,73,687,58.96027397260274,0
183201,42,899,38.14666666666666,0
183202,77,571,48.69805194805195,0
183203,31,469,45.45483870967741,1
183206,52,712,53.32346153846152,0
183207,66,711,52.10151515151521,0
183209,44,277,55.9227272727273,1
183210,114,834,55.33192982456141,3
183212,2,117,0.2,1
183213,27,690,29.303703703703725,0
183214,40,613,103.30250000000001,2
183216,115,926,51.35130434782613,3
183217,56,588,46.23392857142858,0
183218,79,820,51.09113924050633,0
183220,177,1198,55.903672316384146,3
183221,27,629,46.99259259259261,1
183222,23,719,105.03608695652176,2
183223,23,336,39.482608695652175,1
183224,156,1024,50.21923076923076,3
183225,73,481,53.350684931506855,0
183228,10,145,61.1,1
183230,55,577,47.39636363636364,0
183232,24,450,61.416666666666664,1
183233,216,1284,97.78277777777782,3
183234,87,639,60.12183908045975,0
183235,51,797,47.11372549019607,0
183236,73,494,65.30410958904112,0
183237,81,539,53.350617283950655,0
183238,97,661,41.80618556701032,0
183240,60,297,71.84000000000009,1
183241,107,771,61.83364485981313,3
183242,93,759,53.9897849462366,0
183243,105,952,91.66476190476197,3
183245,55,503,44.50909090909088,1
183246,17,708,33.730588235294114,1
183247,76,722,42.78026315789475,0
183249,83,535,61.13975903614458,0
183250,70,548,52.112857142857095,0
183252,75,571,68.91466666666668,0
183253,58,910,69.4810344827586,0
183254,106,719,51.433962264150985,0
183255,35,538,39.43428571428572,1
183256,47,365,68.6595744680851,1
183257,58,388,57.85344827586209,1
183258,125,1106,59.320800000000055,3
183260,122,790,153.7344262295082,2
183262,152,1194,71.99934210526311,3
183263,22,313,24.231818181818188,1
183264,26,457,170.86153846153852,2
183267,28,570,76.04428571428572,1
183268,51,643,121.51372549019601,2
183276,205,776,84.68097560975613,3
183277,56,594,79.83571428571427,0
183278,27,176,41.11481481481482,1
183281,94,706,91.63085106382985,0
183282,91,851,136.29945054945063,2
183283,66,786,139.86848484848494,2
183284,12,434,55.75833333333333,1
183287,1,152,2.5,1
183288,85,748,42.396470588235246,0
183292,61,566,87.54918032786885,0
183293,22,445,54.75454545454545,1
183295,19,613,37.96842105263159,1
183296,29,509,37.73103448275863,1
183297,73,687,44.17808219178079,0
183298,76,674,94.59342105263153,0
183299,96,938,92.01458333333323,3
183300,72,589,86.53472222222217,0
183302,115,879,134.30956521739137,3
183303,135,911,98.60074074074085,3
183305,70,731,65.42857142857144,0
183306,87,708,126.52988505747126,2
183307,121,772,53.04214876033052,3
183308,91,869,72.43186813186814,3
183310,124,934,94.52379032258075,3
183314,111,907,73.11891891891905,3
183315,87,666,149.4482758620689,2
183317,85,845,53.91764705882356,0
183319,34,311,66.01470588235293,1
183320,114,822,119.34561403508785,3
183321,85,752,103.21999999999997,2
